hierarchy_code,channel,year,week_num,expected_sales_units,oo_placed
70002,Indirect,2026,36,,0
70002,Indirect,2026,37,,0
70002,Indirect,2026,38,,0
70002,Indirect,2026,39,,0
70002,Indirect,2026,40,,0
70002,Indirect,2026,41,,0
70002,Indirect,2026,42,,0
70002,Indirect,2026,43,,0
70002,Indirect,2026,44,,0
70002,Indirect,2026,45,,0
70002,Indirect,2026,46,,0
70002,Indirect,2026,47,,0
70002,Indirect,2026,48,,0
70002,Indirect,2026,49,,0
70002,Indirect,2026,50,,0
70002,Indirect,2026,51,,0
70002,Indirect,2026,52,,0
70002,Store,2026,26,,0
70002,Store,2026,27,,0
70002,Store,2026,28,,0
70002,Store,2026,29,,0
70002,Store,2026,30,,0
70002,Store,2026,31,,0
70002,Store,2026,32,,0
70002,Store,2026,33,,0
70002,Store,2026,34,,0
70002,Store,2026,35,,0
70002,Store,2026,36,,0
70002,Store,2026,37,,0
70002,Store,2026,38,,0
70002,Store,2026,39,,0
70002,Store,2026,40,,0
70002,Store,2026,41,,0
70002,Store,2026,42,,0
70002,Store,2026,43,,0
70002,Store,2026,44,,0
70002,Store,2026,45,,0
70002,Store,2026,46,,0
70002,Store,2026,47,,0
70002,Store,2026,48,,0
70002,Store,2026,49,,0
70002,Store,2026,50,,0
70002,Store,2026,51,,0
70002,Store,2026,52,,0
70003,Ecom,2026,26,,0
70003,Ecom,2026,27,,0
70003,Ecom,2026,28,,0
70003,Ecom,2026,29,,0
70003,Ecom,2026,30,,0
70003,Ecom,2026,31,,0
70003,Ecom,2026,32,,0
70003,Ecom,2026,33,,0
70003,Ecom,2026,34,,0
70003,Ecom,2026,35,,0
70003,Ecom,2026,36,,0
70003,Ecom,2026,37,,0
70003,Ecom,2026,38,,0
70003,Ecom,2026,39,,0
70003,Ecom,2026,40,,0
70003,Ecom,2026,41,,0
70003,Ecom,2026,42,,0
70003,Ecom,2026,43,,0
70003,Ecom,2026,44,,0
70003,Ecom,2026,45,,0
70003,Ecom,2026,46,,0
70003,Ecom,2026,47,,0
70003,Ecom,2026,48,,0
70003,Ecom,2026,49,,0
70003,Ecom,2026,50,,0
70003,Ecom,2026,51,,0
70003,Ecom,2026,52,,0
70003,Indirect,2026,26,,0
70003,Indirect,2026,27,,0
70003,Indirect,2026,28,,0
70003,Indirect,2026,29,,0
70003,Indirect,2026,30,,0
70003,Indirect,2026,31,,0
70003,Indirect,2026,32,,0
70003,Indirect,2026,33,,0
70003,Indirect,2026,34,,0
70003,Indirect,2026,35,,0
70003,Indirect,2026,36,,0
70003,Indirect,2026,37,,0
70003,Indirect,2026,38,,0
70003,Indirect,2026,39,,0
70003,Indirect,2026,40,,0
70003,Indirect,2026,41,,0
70003,Indirect,2026,42,,0
70003,Indirect,2026,43,,0
70003,Indirect,2026,44,,0
70003,Indirect,2026,45,,0
70003,Indirect,2026,46,,0
70003,Indirect,2026,47,,0
70003,Indirect,2026,48,,0
70003,Indirect,2026,49,,0
70003,Indirect,2026,50,,0
70003,Indirect,2026,51,,0
70003,Indirect,2026,52,,0
70003,Store,2026,26,,0
70003,Store,2026,27,,0
70003,Store,2026,28,,0
70003,Store,2026,29,,0
70003,Store,2026,30,,0
70003,Store,2026,31,,0
70003,Store,2026,32,,0
70003,Store,2026,33,,0
70003,Store,2026,34,,0
70003,Store,2026,35,,0
70003,Store,2026,36,,0
70003,Store,2026,37,,0
70003,Store,2026,38,,0
70003,Store,2026,39,,0
70003,Store,2026,40,,0
70003,Store,2026,41,,0
70003,Store,2026,42,,0
70003,Store,2026,43,,0
70003,Store,2026,44,,0
70003,Store,2026,45,,0
70003,Store,2026,46,,0
70003,Store,2026,47,,0
70003,Store,2026,48,,0
70003,Store,2026,49,,0
70003,Store,2026,50,,0
70003,Store,2026,51,,0
70003,Store,2026,52,,0
70004,Ecom,2026,26,,0
70004,Ecom,2026,27,,0
70004,Ecom,2026,28,,0
70004,Ecom,2026,29,,0
70004,Ecom,2026,30,,0
70004,Ecom,2026,31,,0
70004,Ecom,2026,32,,0
70004,Ecom,2026,33,,0
70004,Ecom,2026,34,,0
70004,Ecom,2026,35,,0
70004,Ecom,2026,36,,0
70004,Ecom,2026,37,,0
70004,Ecom,2026,38,,0
70004,Ecom,2026,39,,0
70004,Ecom,2026,40,,0
70004,Ecom,2026,41,,0
70004,Ecom,2026,42,,0
70004,Ecom,2026,43,,0
70004,Ecom,2026,44,,0
70004,Ecom,2026,45,,0
70004,Ecom,2026,46,,0
70004,Ecom,2026,47,,0
70004,Ecom,2026,48,,0
70004,Ecom,2026,49,,0
70004,Ecom,2026,50,,0
70004,Ecom,2026,51,,0
70004,Ecom,2026,52,,0
70004,Indirect,2026,26,,0
70004,Indirect,2026,27,,0
70004,Indirect,2026,28,,0
70004,Indirect,2026,29,,0
70004,Indirect,2026,30,,0
70004,Indirect,2026,31,,0
70004,Indirect,2026,32,,0
70004,Indirect,2026,33,,0
70004,Indirect,2026,34,,0
70004,Indirect,2026,35,,0
70004,Indirect,2026,36,,0
70004,Indirect,2026,37,,0
70004,Indirect,2026,38,,0
70004,Indirect,2026,39,,0
70004,Indirect,2026,40,,0
70004,Indirect,2026,41,,0
70004,Indirect,2026,42,,0
70004,Indirect,2026,43,,0
70004,Indirect,2026,44,,0
70004,Indirect,2026,45,,0
70004,Indirect,2026,46,,0
70004,Indirect,2026,47,,0
70004,Indirect,2026,48,,0
70004,Indirect,2026,49,,0
70004,Indirect,2026,50,,0
70004,Indirect,2026,51,,0
70004,Indirect,2026,52,,0
70004,Store,2026,26,,0
70004,Store,2026,27,,0
70004,Store,2026,28,,0
70004,Store,2026,29,,0
70004,Store,2026,30,,0
70004,Store,2026,31,,0
70004,Store,2026,32,,0
70004,Store,2026,33,,0
70004,Store,2026,34,,0
70004,Store,2026,35,,0
70004,Store,2026,36,,0
70004,Store,2026,37,,0
70004,Store,2026,38,,0
70004,Store,2026,39,,0
70004,Store,2026,40,,0
70004,Store,2026,41,,0
70004,Store,2026,42,,0
70004,Store,2026,43,,0
70004,Store,2026,44,,0
70004,Store,2026,45,,0
70004,Store,2026,46,,0
70004,Store,2026,47,,0
70004,Store,2026,48,,0
70004,Store,2026,49,,0
70004,Store,2026,50,,0
70004,Store,2026,51,,0
70004,Store,2026,52,,0
70005,Ecom,2026,26,,0
70005,Ecom,2026,27,,0
70005,Ecom,2026,28,,0
70005,Ecom,2026,29,,0
70005,Ecom,2026,30,,0
70005,Ecom,2026,31,,0
70005,Ecom,2026,32,,0
70005,Ecom,2026,33,,0
70005,Ecom,2026,34,,0
70005,Ecom,2026,35,,0
70005,Ecom,2026,36,,0
70005,Ecom,2026,37,,0
70005,Ecom,2026,38,,0
70005,Ecom,2026,39,,0
70005,Ecom,2026,40,,0
70005,Ecom,2026,41,,0
70005,Ecom,2026,42,,0
70005,Ecom,2026,43,,0
70005,Ecom,2026,44,,0
70005,Ecom,2026,45,,0
70005,Ecom,2026,46,,0
70005,Ecom,2026,47,,0
70005,Ecom,2026,48,,0
70005,Ecom,2026,49,,0
70005,Ecom,2026,50,,0
70005,Ecom,2026,51,,0
70005,Ecom,2026,52,,0
70005,Indirect,2026,26,,0
70005,Indirect,2026,27,,0
70005,Indirect,2026,28,,0
70005,Indirect,2026,29,,0
70005,Indirect,2026,30,,0
70005,Indirect,2026,31,,0
70005,Indirect,2026,32,,0
70005,Indirect,2026,33,,0
70005,Indirect,2026,34,,0
70005,Indirect,2026,35,,0
70005,Indirect,2026,36,,0
70005,Indirect,2026,37,,0
70005,Indirect,2026,38,,0
70005,Indirect,2026,39,,0
70005,Indirect,2026,40,,0
70005,Indirect,2026,41,,0
70005,Indirect,2026,42,,0
70005,Indirect,2026,43,,0
70005,Indirect,2026,44,,0
70005,Indirect,2026,45,,0
70005,Indirect,2026,46,,0
70005,Indirect,2026,47,,0
70005,Indirect,2026,48,,0
70005,Indirect,2026,49,,0
70005,Indirect,2026,50,,0
70005,Indirect,2026,51,,0
70005,Indirect,2026,52,,0
70005,Store,2026,26,,0
70005,Store,2026,27,,0
70005,Store,2026,28,,0
70005,Store,2026,29,,0
70005,Store,2026,30,,0
70005,Store,2026,31,,0
70005,Store,2026,32,,0
70005,Store,2026,33,,0
70005,Store,2026,34,,0
70005,Store,2026,35,,0
70005,Store,2026,36,,0
70005,Store,2026,37,,0
70005,Store,2026,38,,0
70005,Store,2026,39,,0
70005,Store,2026,40,,0
70005,Store,2026,41,,0
70005,Store,2026,42,,0
70005,Store,2026,43,,0
70005,Store,2026,44,,0
70005,Store,2026,45,,0
70005,Store,2026,46,,0
70005,Store,2026,47,,0
70005,Store,2026,48,,0
70005,Store,2026,49,,0
70005,Store,2026,50,,0
70005,Store,2026,51,,0
70005,Store,2026,52,,0
70006,Ecom,2026,26,,0
70006,Ecom,2026,27,,0
70006,Ecom,2026,28,,0
70006,Ecom,2026,29,,0
70006,Ecom,2026,30,,0
70006,Ecom,2026,31,,0
70006,Ecom,2026,32,,0
70006,Ecom,2026,33,,0
70006,Ecom,2026,34,,0
70006,Ecom,2026,35,,0
70006,Ecom,2026,36,,0
70006,Ecom,2026,37,,0
70006,Ecom,2026,38,,0
70006,Ecom,2026,39,,0
70006,Ecom,2026,40,,0
70006,Ecom,2026,41,,0
70006,Ecom,2026,42,,0
70006,Ecom,2026,43,,0
70006,Ecom,2026,44,,0
70006,Ecom,2026,45,,0
70006,Ecom,2026,46,,0
70006,Ecom,2026,47,,0
70006,Ecom,2026,48,,0
70006,Ecom,2026,49,,0
70006,Ecom,2026,50,,0
70006,Ecom,2026,51,,0
70006,Ecom,2026,52,,0
70006,Indirect,2026,26,,0
70006,Indirect,2026,27,,0
70006,Indirect,2026,28,,0
70006,Indirect,2026,29,,0
70006,Indirect,2026,30,,0
70006,Indirect,2026,31,,0
70006,Indirect,2026,32,,0
70006,Indirect,2026,33,,0
70006,Indirect,2026,34,,0
70006,Indirect,2026,35,,0
70006,Indirect,2026,36,,0
70006,Indirect,2026,37,,0
70006,Indirect,2026,38,,0
70006,Indirect,2026,39,,0
70006,Indirect,2026,40,,0
70006,Indirect,2026,41,,0
70006,Indirect,2026,42,,0
70006,Indirect,2026,43,,0
70006,Indirect,2026,44,,0
70006,Indirect,2026,45,,0
70006,Indirect,2026,46,,0
70006,Indirect,2026,47,,0
70006,Indirect,2026,48,,0
70006,Indirect,2026,49,,0
70006,Indirect,2026,50,,0
70006,Indirect,2026,51,,0
70006,Indirect,2026,52,,0
70006,Store,2026,26,,0
70006,Store,2026,27,,0
70006,Store,2026,28,,0
70006,Store,2026,29,,0
70006,Store,2026,30,,0
70006,Store,2026,31,,0
70006,Store,2026,32,,0
70006,Store,2026,33,,0
70006,Store,2026,34,,0
70006,Store,2026,35,,0
70006,Store,2026,36,,0
70006,Store,2026,37,,0
70006,Store,2026,38,,0
70006,Store,2026,39,,0
70006,Store,2026,40,,0
70006,Store,2026,41,,0
70006,Store,2026,42,,0
70006,Store,2026,43,,0
70006,Store,2026,44,,0
70006,Store,2026,45,,0
70006,Store,2026,46,,0
70006,Store,2026,47,,0
70006,Store,2026,48,,0
70006,Store,2026,49,,0
70006,Store,2026,50,,0
70006,Store,2026,51,,0
70006,Store,2026,52,,0
70007,Ecom,2026,26,,0
70007,Ecom,2026,27,,0
70007,Ecom,2026,28,,0
70007,Ecom,2026,29,,0
70007,Ecom,2026,30,,0
70007,Ecom,2026,31,,0
70007,Ecom,2026,32,,0
70007,Ecom,2026,33,,0
70007,Ecom,2026,34,,0
70007,Ecom,2026,35,,0
70007,Ecom,2026,36,,0
70007,Ecom,2026,37,,0
70007,Ecom,2026,38,,0
70007,Ecom,2026,39,,0
70007,Ecom,2026,40,,0
70007,Ecom,2026,41,,0
70007,Ecom,2026,42,,0
70007,Ecom,2026,43,,0
70007,Ecom,2026,44,,0
70007,Ecom,2026,45,,0
70007,Ecom,2026,46,,0
70007,Ecom,2026,47,,0
70007,Ecom,2026,48,,0
70007,Ecom,2026,49,,0
70007,Ecom,2026,50,,0
70007,Ecom,2026,51,,0
70007,Ecom,2026,52,,0
70007,Indirect,2026,26,,0
70007,Indirect,2026,27,,0
70007,Indirect,2026,28,,0
70007,Indirect,2026,29,,0
70007,Indirect,2026,30,,0
70007,Indirect,2026,31,,0
70007,Indirect,2026,32,,0
70007,Indirect,2026,33,,0
70007,Indirect,2026,34,,0
70007,Indirect,2026,35,,0
70007,Indirect,2026,36,,0
70007,Indirect,2026,37,,0
70007,Indirect,2026,38,,0
70007,Indirect,2026,39,,0
70007,Indirect,2026,40,,0
70007,Indirect,2026,41,,0
70007,Indirect,2026,42,,0
70007,Indirect,2026,43,,0
70007,Indirect,2026,44,,0
70007,Indirect,2026,45,,0
70007,Indirect,2026,46,,0
70007,Indirect,2026,47,,0
70007,Indirect,2026,48,,0
70007,Indirect,2026,49,,0
70007,Indirect,2026,50,,0
70007,Indirect,2026,51,,0
70007,Indirect,2026,52,,0
70007,Store,2026,26,,0
70007,Store,2026,27,,0
70007,Store,2026,28,,0
70007,Store,2026,29,,0
70007,Store,2026,30,,0
70007,Store,2026,31,,0
70007,Store,2026,32,,0
70007,Store,2026,33,,0
70007,Store,2026,34,,0
70007,Store,2026,35,,0
70007,Store,2026,36,,0
70007,Store,2026,37,,0
70007,Store,2026,38,,0
70007,Store,2026,39,,0
70007,Store,2026,40,,0
70007,Store,2026,41,,0
70007,Store,2026,42,,0
70007,Store,2026,43,,0
70007,Store,2026,44,,0
70007,Store,2026,45,,0
70007,Store,2026,46,,0
70007,Store,2026,47,,0
70007,Store,2026,48,,0
70007,Store,2026,49,,0
70007,Store,2026,50,,0
70007,Store,2026,51,,0
70007,Store,2026,52,,0
70008,Ecom,2026,26,,0
70008,Ecom,2026,27,,0
70008,Ecom,2026,28,,0
70008,Ecom,2026,29,,0
70008,Ecom,2026,30,,0
70008,Ecom,2026,31,,0
70008,Ecom,2026,32,,0
70008,Ecom,2026,33,,0
70008,Ecom,2026,34,,0
70008,Ecom,2026,35,,0
70008,Ecom,2026,36,,0
70008,Ecom,2026,37,,0
70008,Ecom,2026,38,,0
70008,Ecom,2026,39,,0
70008,Ecom,2026,40,,0
70008,Ecom,2026,41,,0
70008,Ecom,2026,42,,0
70008,Ecom,2026,43,,0
70008,Ecom,2026,44,,0
70008,Ecom,2026,45,,0
70008,Ecom,2026,46,,0
70008,Ecom,2026,47,,0
70008,Ecom,2026,48,,0
70008,Ecom,2026,49,,0
70008,Ecom,2026,50,,0
70008,Ecom,2026,51,,0
70008,Ecom,2026,52,,0
70008,Indirect,2026,26,,0
70008,Indirect,2026,27,,0
70008,Indirect,2026,28,,0
70008,Indirect,2026,29,,0
70008,Indirect,2026,30,,0
70008,Indirect,2026,31,,0
70008,Indirect,2026,32,,0
70008,Indirect,2026,33,,0
70008,Indirect,2026,34,,0
70008,Indirect,2026,35,,0
70008,Indirect,2026,36,,0
70008,Indirect,2026,37,,0
70008,Indirect,2026,38,,0
70008,Indirect,2026,39,,0
70008,Indirect,2026,40,,0
70008,Indirect,2026,41,,0
70008,Indirect,2026,42,,0
70008,Indirect,2026,43,,0
70008,Indirect,2026,44,,0
70008,Indirect,2026,45,,0
70008,Indirect,2026,46,,0
70008,Indirect,2026,47,,0
70008,Indirect,2026,48,,0
70008,Indirect,2026,49,,0
70008,Indirect,2026,50,,0
70008,Indirect,2026,51,,0
70008,Indirect,2026,52,,0
70008,Store,2026,26,,0
70008,Store,2026,27,,0
70008,Store,2026,28,,0
70008,Store,2026,29,,0
70008,Store,2026,30,,0
70008,Store,2026,31,,0
70008,Store,2026,32,,0
70008,Store,2026,33,,0
70008,Store,2026,34,,0
70008,Store,2026,35,,0
70008,Store,2026,36,,0
70008,Store,2026,37,,0
70008,Store,2026,38,,0
70008,Store,2026,39,,0
70008,Store,2026,40,,0
70008,Store,2026,41,,0
70008,Store,2026,42,,0
70008,Store,2026,43,,0
70008,Store,2026,44,,0
70008,Store,2026,45,,0
70008,Store,2026,46,,0
70008,Store,2026,47,,0
70008,Store,2026,48,,0
70008,Store,2026,49,,0
70008,Store,2026,50,,0
70008,Store,2026,51,,0
70008,Store,2026,52,,0
70009,Ecom,2026,26,,0
70009,Ecom,2026,27,,0
70009,Ecom,2026,28,,0
70009,Ecom,2026,29,,0
70009,Ecom,2026,30,,0
70009,Ecom,2026,31,,0
70009,Ecom,2026,32,,0
70009,Ecom,2026,33,,0
70009,Ecom,2026,34,,0
70009,Ecom,2026,35,,0
70009,Ecom,2026,36,,0
70009,Ecom,2026,37,,0
70009,Ecom,2026,38,,0
70009,Ecom,2026,39,,0
70009,Ecom,2026,40,,0
70009,Ecom,2026,41,,0
70009,Ecom,2026,42,,0
70009,Ecom,2026,43,,0
70009,Ecom,2026,44,,0
70009,Ecom,2026,45,,0
70009,Ecom,2026,46,,0
70009,Ecom,2026,47,,0
70009,Ecom,2026,48,,0
70009,Ecom,2026,49,,0
70009,Ecom,2026,50,,0
70009,Ecom,2026,51,,0
70009,Ecom,2026,52,,0
70009,Indirect,2026,26,,0
70009,Indirect,2026,27,,0
70009,Indirect,2026,28,,0
70009,Indirect,2026,29,,0
70009,Indirect,2026,30,,0
70009,Indirect,2026,31,,0
70009,Indirect,2026,32,,0
70009,Indirect,2026,33,,0
70009,Indirect,2026,34,,0
70009,Indirect,2026,35,,0
70009,Indirect,2026,36,,0
70009,Indirect,2026,37,,0
70009,Indirect,2026,38,,0
70009,Indirect,2026,39,,0
70009,Indirect,2026,40,,0
70009,Indirect,2026,41,,0
70009,Indirect,2026,42,,0
70009,Indirect,2026,43,,0
70009,Indirect,2026,44,,0
70009,Indirect,2026,45,,0
70009,Indirect,2026,46,,0
70009,Indirect,2026,47,,0
70009,Indirect,2026,48,,0
70009,Indirect,2026,49,,0
70009,Indirect,2026,50,,0
70009,Indirect,2026,51,,0
70009,Indirect,2026,52,,0
70009,Store,2026,26,,0
70009,Store,2026,27,,0
70009,Store,2026,28,,0
70009,Store,2026,29,,0
70009,Store,2026,30,,0
70009,Store,2026,31,,0
70009,Store,2026,32,,0
70009,Store,2026,33,,0
70009,Store,2026,34,,0
70009,Store,2026,35,,0
70009,Store,2026,36,,0
70009,Store,2026,37,,0
70009,Store,2026,38,,0
70009,Store,2026,39,,0
70009,Store,2026,40,,0
70009,Store,2026,41,,0
70009,Store,2026,42,,0
70009,Store,2026,43,,0
70009,Store,2026,44,,0
70009,Store,2026,45,,0
70009,Store,2026,46,,0
70009,Store,2026,47,,0
70009,Store,2026,48,,0
70009,Store,2026,49,,0
70009,Store,2026,50,,0
70009,Store,2026,51,,0
70009,Store,2026,52,,0
70010,Ecom,2026,26,,0
70010,Ecom,2026,27,,0
70010,Ecom,2026,28,,0
70010,Ecom,2026,29,,0
70010,Ecom,2026,30,,0
70010,Ecom,2026,31,,0
70010,Ecom,2026,32,,0
70010,Ecom,2026,33,,0
70010,Ecom,2026,34,,0
70010,Ecom,2026,35,,0
70010,Ecom,2026,36,,0
70010,Ecom,2026,37,,0
70010,Ecom,2026,38,,0
70010,Ecom,2026,39,,0
70010,Ecom,2026,40,,0
70010,Ecom,2026,41,,0
70010,Ecom,2026,42,,0
70010,Ecom,2026,43,,0
70010,Ecom,2026,44,,0
70010,Ecom,2026,45,,0
70010,Ecom,2026,46,,0
70010,Ecom,2026,47,,0
70010,Ecom,2026,48,,0
70010,Ecom,2026,49,,0
70010,Ecom,2026,50,,0
70010,Ecom,2026,51,,0
70010,Ecom,2026,52,,0
70010,Indirect,2026,26,,0
70010,Indirect,2026,27,,0
70010,Indirect,2026,28,,0
70010,Indirect,2026,29,,0
70010,Indirect,2026,30,,0
70010,Indirect,2026,31,,0
70010,Indirect,2026,32,,0
70010,Indirect,2026,33,,0
70010,Indirect,2026,34,,0
70010,Indirect,2026,35,,0
70010,Indirect,2026,36,,0
70010,Indirect,2026,37,,0
70010,Indirect,2026,38,,0
70010,Indirect,2026,39,,0
70010,Indirect,2026,40,,0
70010,Indirect,2026,41,,0
70010,Indirect,2026,42,,0
70010,Indirect,2026,43,,0
70010,Indirect,2026,44,,0
70010,Indirect,2026,45,,0
70010,Indirect,2026,46,,0
70010,Indirect,2026,47,,0
70010,Indirect,2026,48,,0
70010,Indirect,2026,49,,0
70010,Indirect,2026,50,,0
70010,Indirect,2026,51,,0
70010,Indirect,2026,52,,0
70010,Store,2026,26,,0
70010,Store,2026,27,,0
70010,Store,2026,28,,0
70010,Store,2026,29,,0
70010,Store,2026,30,,0
70010,Store,2026,31,,0
70010,Store,2026,32,,0
70010,Store,2026,33,,0
70010,Store,2026,34,,0
70010,Store,2026,35,,0
70010,Store,2026,36,,0
70010,Store,2026,37,,0
70010,Store,2026,38,,0
70010,Store,2026,39,,0
70010,Store,2026,40,,0
70010,Store,2026,41,,0
70010,Store,2026,42,,0
70010,Store,2026,43,,0
70010,Store,2026,44,,0
70010,Store,2026,45,,0
70010,Store,2026,46,,0
70010,Store,2026,47,,0
70010,Store,2026,48,,0
70010,Store,2026,49,,0
70010,Store,2026,50,,0
70010,Store,2026,51,,0
70010,Store,2026,52,,0
70011,Ecom,2026,26,,0
70011,Ecom,2026,27,,0
70011,Ecom,2026,28,,0
70011,Ecom,2026,29,,0
70011,Ecom,2026,30,,0
70011,Ecom,2026,31,,0
70011,Ecom,2026,32,,0
70011,Ecom,2026,33,,0
70011,Ecom,2026,34,,0
70011,Ecom,2026,35,,0
70011,Ecom,2026,36,,0
70011,Ecom,2026,37,,0
70011,Ecom,2026,38,,0
70011,Ecom,2026,39,,0
70011,Ecom,2026,40,,0
70011,Ecom,2026,41,,0
70011,Ecom,2026,42,,0
70011,Ecom,2026,43,,0
70011,Ecom,2026,44,,0
70011,Ecom,2026,45,,0
70011,Ecom,2026,46,,0
70011,Ecom,2026,47,,0
70011,Ecom,2026,48,,0
70011,Ecom,2026,49,,0
70011,Ecom,2026,50,,0
70011,Ecom,2026,51,,0
70011,Ecom,2026,52,,0
70011,Indirect,2026,26,,0
70011,Indirect,2026,27,,0
70011,Indirect,2026,28,,0
70011,Indirect,2026,29,,0
70011,Indirect,2026,30,,0
70011,Indirect,2026,31,,0
70011,Indirect,2026,32,,0
70011,Indirect,2026,33,,0
70011,Indirect,2026,34,,0
70011,Indirect,2026,35,,0
70011,Indirect,2026,36,,0
70011,Indirect,2026,37,,0
70011,Indirect,2026,38,,0
70011,Indirect,2026,39,,0
70011,Indirect,2026,40,,0
70011,Indirect,2026,41,,0
70011,Indirect,2026,42,,0
70011,Indirect,2026,43,,0
70011,Indirect,2026,44,,0
70011,Indirect,2026,45,,0
70011,Indirect,2026,46,,0
70011,Indirect,2026,47,,0
70011,Indirect,2026,48,,0
70011,Indirect,2026,49,,0
70011,Indirect,2026,50,,0
70011,Indirect,2026,51,,0
70011,Indirect,2026,52,,0
70011,Store,2026,26,,0
70011,Store,2026,27,,0
70011,Store,2026,28,,0
70011,Store,2026,29,,0
70011,Store,2026,30,,0
70011,Store,2026,31,,0
70011,Store,2026,32,,0
70011,Store,2026,33,,0
70011,Store,2026,34,,0
70011,Store,2026,35,,0
70011,Store,2026,36,,0
70011,Store,2026,37,,0
70011,Store,2026,38,,0
70011,Store,2026,39,,0
70011,Store,2026,40,,0
70011,Store,2026,41,,0
70011,Store,2026,42,,0
70011,Store,2026,43,,0
70011,Store,2026,44,,0
70011,Store,2026,45,,0
70011,Store,2026,46,,0
70011,Store,2026,47,,0
70011,Store,2026,48,,0
70011,Store,2026,49,,0
70011,Store,2026,50,,0
70011,Store,2026,51,,0
70011,Store,2026,52,,0
70012,Ecom,2026,26,,0
70012,Ecom,2026,27,,0
70012,Ecom,2026,28,,0
70012,Ecom,2026,29,,0
70012,Ecom,2026,30,,0
70012,Ecom,2026,31,,0
70012,Ecom,2026,32,,0
70012,Ecom,2026,33,,0
70012,Ecom,2026,34,,0
70012,Ecom,2026,35,,0
70012,Ecom,2026,36,,0
70012,Ecom,2026,37,,0
70012,Ecom,2026,38,,0
70012,Ecom,2026,39,,0
70012,Ecom,2026,40,,0
70012,Ecom,2026,41,,0
70012,Ecom,2026,42,,0
