hierarchy_code,channel,year,week_num,units,discount_perc
60001,Indirect,2026,12,66,0.04
60001,Indirect,2024,13,73,0.03
60001,Indirect,2025,13,71,0.04
60001,Indirect,2026,13,85,0.02
60001,Indirect,2024,14,75,0.03
60001,Indirect,2025,14,65,0.04
60001,Indirect,2026,14,94,0.02
60001,Indirect,2024,15,75,0.04
60001,Indirect,2025,15,76,0.04
60001,Indirect,2026,15,93,0.02
60001,Indirect,2024,16,82,0.03
60001,Indirect,2025,16,87,0.03
60001,Indirect,2026,16,86,0.04
60001,Indirect,2024,17,104,0.02
60001,Indirect,2025,17,93,0.02
60001,Indirect,2026,17,107,0.04
60001,Indirect,2024,18,118,0.03
60001,Indirect,2025,18,125,0.02
60001,Indirect,2026,18,134,0.04
60001,Indirect,2024,19,119,0.03
60001,Indirect,2025,19,104,0.04
60001,Indirect,2026,19,103,0.02
60001,Indirect,2024,20,113,0.02
60001,Indirect,2025,20,120,0.03
60001,Indirect,2026,20,119,0.02
60001,Indirect,2024,21,111,0.04
60001,Indirect,2025,21,145,0.03
60001,Indirect,2026,21,142,0.03
60001,Indirect,2024,22,122,0.02
60001,Indirect,2025,22,149,0.02
60001,Indirect,2026,22,131,0.02
60001,Indirect,2024,23,134,0.03
60001,Indirect,2025,23,155,0.03
60001,Indirect,2026,23,169,0.02
60001,Indirect,2024,24,116,0.02
60001,Indirect,2025,24,131,0.04
60001,Indirect,2026,24,162,0.04
60001,Indirect,2024,25,133,0.03
60001,Indirect,2025,25,144,0.04
60001,Indirect,2024,26,134,0.03
60001,Indirect,2025,26,123,0.03
60001,Indirect,2024,27,125,0.05
60001,Indirect,2025,27,155,0.05
60001,Indirect,2024,28,118,0.04
60001,Indirect,2025,28,117,0.07
60001,Indirect,2024,29,111,0.06
60001,Indirect,2025,29,117,0.08
60001,Indirect,2024,30,127,0.09
60001,Indirect,2025,30,110,0.1
60001,Indirect,2024,31,98,0.09
60001,Indirect,2025,31,145,0.09
60001,Indirect,2024,32,114,0.11
60001,Indirect,2025,32,117,0.11
60001,Indirect,2024,33,125,0.12
60001,Indirect,2025,33,127,0.13
60001,Indirect,2024,34,92,0.13
60001,Indirect,2025,34,116,0.13
60001,Indirect,2024,35,87,0.14
60001,Indirect,2025,35,98,0.14
60001,Indirect,2024,36,74,0.16
60001,Indirect,2025,36,87,0.17
60001,Indirect,2024,37,66,0.16
60001,Indirect,2025,37,70,0.19
60001,Indirect,2024,38,75,0.17
60001,Indirect,2025,38,72,0.18
60001,Indirect,2024,39,57,0.19
60001,Indirect,2025,39,69,0.19
60001,Indirect,2024,40,50,0.21
60001,Indirect,2025,40,53,0.2
60001,Indirect,2024,41,56,0.21
60001,Indirect,2025,41,59,0.23
60001,Indirect,2024,42,44,0.2
60001,Indirect,2025,42,44,0.25
60001,Indirect,2024,43,33,0.24
60001,Indirect,2025,43,45,0.24
60001,Indirect,2024,44,38,0.24
60001,Indirect,2025,44,36,0.27
60001,Indirect,2024,45,30,0.24
60001,Indirect,2025,45,27,0.27
60001,Indirect,2024,46,27,0.26
60001,Indirect,2025,46,23,0.28
60001,Indirect,2024,47,24,0.29
60001,Indirect,2025,47,21,0.3
60001,Indirect,2024,48,21,0.28
60001,Indirect,2025,48,16,0.31
60001,Indirect,2024,49,16,0.28
60001,Indirect,2025,49,18,0.31
60001,Indirect,2024,50,13,0.31
60001,Indirect,2025,50,11,0.34
60001,Indirect,2024,51,8,0.31
60001,Indirect,2025,51,11,0.35
60001,Indirect,2024,52,8,0.33
60001,Indirect,2025,52,8,0.35
60001,Store,2024,1,5,0.03
60001,Store,2025,1,5,0.03
60001,Store,2026,1,6,0.04
60001,Store,2024,2,7,0.03
60001,Store,2025,2,6,0.04
60001,Store,2026,2,7,0.02
60001,Store,2024,3,8,0.04
60001,Store,2025,3,7,0.04
60001,Store,2026,3,8,0.04
60001,Store,2024,4,10,0.04
60001,Store,2025,4,10,0.02
60001,Store,2026,4,10,0.03
60001,Store,2024,5,10,0.04
60001,Store,2025,5,10,0.04
60001,Store,2026,5,10,0.04
60001,Store,2024,6,11,0.03
60001,Store,2025,6,15,0.03
60001,Store,2026,6,14,0.02
60001,Store,2024,7,16,0.03
60001,Store,2025,7,13,0.03
60001,Store,2026,7,15,0.02
60001,Store,2024,8,18,0.03
60001,Store,2025,8,21,0.03
60001,Store,2026,8,16,0.02
60001,Store,2024,9,23,0.04
60001,Store,2025,9,17,0.04
60001,Store,2026,9,26,0.03
60001,Store,2024,10,21,0.03
60001,Store,2025,10,27,0.03
60001,Store,2026,10,27,0.03
60001,Store,2024,11,24,0.02
60001,Store,2025,11,31,0.04
60001,Store,2026,11,29,0.03
60001,Store,2024,12,24,0.03
60001,Store,2025,12,29,0.02
60001,Store,2026,12,33,0.04
60001,Store,2024,13,27,0.02
60001,Store,2025,13,36,0.03
60001,Store,2026,13,38,0.04
60001,Store,2024,14,31,0.03
60001,Store,2025,14,38,0.03
60001,Store,2026,14,43,0.03
60001,Store,2024,15,39,0.04
60001,Store,2025,15,47,0.02
60001,Store,2026,15,39,0.02
60001,Store,2024,16,44,0.03
60001,Store,2025,16,46,0.02
60001,Store,2026,16,49,0.02
60001,Store,2024,17,54,0.03
60001,Store,2025,17,50,0.03
60001,Store,2026,17,49,0.02
60001,Store,2024,18,46,0.02
60001,Store,2025,18,50,0.03
60001,Store,2026,18,49,0.04
60001,Store,2024,19,63,0.02
60001,Store,2025,19,66,0.04
60001,Store,2026,19,72,0.02
60001,Store,2024,20,64,0.03
60001,Store,2025,20,59,0.04
60001,Store,2026,20,58,0.04
60001,Store,2024,21,54,0.04
60001,Store,2025,21,65,0.03
60001,Store,2026,21,63,0.02
60001,Store,2024,22,71,0.03
60001,Store,2025,22,54,0.02
60001,Store,2026,22,59,0.03
60001,Store,2024,23,61,0.03
60001,Store,2025,23,65,0.03
60001,Store,2026,23,84,0.02
60001,Store,2024,24,54,0.04
60001,Store,2025,24,61,0.03
60001,Store,2026,24,78,0.02
60001,Store,2024,25,56,0.04
60001,Store,2025,25,65,0.04
60001,Store,2024,26,64,0.02
60001,Store,2025,26,70,0.04
60001,Store,2024,27,62,0.03
60001,Store,2025,27,68,0.04
60001,Store,2024,28,59,0.07
60001,Store,2025,28,72,0.07
60001,Store,2024,29,56,0.07
60001,Store,2025,29,61,0.07
60001,Store,2024,30,67,0.08
60001,Store,2025,30,62,0.1
60001,Store,2024,31,55,0.08
60001,Store,2025,31,73,0.1
60001,Store,2024,32,49,0.09
60001,Store,2025,32,53,0.11
60001,Store,2024,33,56,0.1
60001,Store,2025,33,65,0.13
60001,Store,2024,34,46,0.12
60001,Store,2025,34,45,0.13
60001,Store,2024,35,47,0.13
60001,Store,2025,35,50,0.15
60001,Store,2024,36,41,0.16
60001,Store,2025,36,44,0.16
60001,Store,2024,37,42,0.15
60001,Store,2025,37,35,0.17
60001,Store,2024,38,33,0.15
60001,Store,2025,38,39,0.19
60001,Store,2024,39,32,0.18
60001,Store,2025,39,37,0.21
60001,Store,2024,40,25,0.2
60001,Store,2025,40,33,0.21
60001,Store,2024,41,26,0.2
60001,Store,2025,41,24,0.21
60001,Store,2024,42,27,0.21
60001,Store,2025,42,24,0.22
60001,Store,2024,43,19,0.21
60001,Store,2025,43,17,0.25
60001,Store,2024,44,20,0.24
60001,Store,2025,44,21,0.26
60001,Store,2024,45,17,0.24
60001,Store,2025,45,13,0.28
60001,Store,2024,46,14,0.28
60001,Store,2025,46,14,0.27
60001,Store,2024,47,11,0.28
60001,Store,2025,47,12,0.28
60001,Store,2024,48,9,0.28
60001,Store,2025,48,11,0.29
60001,Store,2024,49,7,0.29
60001,Store,2025,49,8,0.33
60001,Store,2024,50,6,0.31
60001,Store,2025,50,7,0.33
60001,Store,2024,51,5,0.31
60001,Store,2025,51,5,0.33
60001,Store,2024,52,4,0.33
60001,Store,2025,52,5,0.35
60002,Ecom,2024,1,1,0.04
60002,Ecom,2025,1,1,0.02
60002,Ecom,2026,1,1,0.04
60002,Ecom,2024,2,1,0.04
60002,Ecom,2025,2,1,0.02
60002,Ecom,2026,2,1,0.03
60002,Ecom,2024,3,1,0.03
60002,Ecom,2025,3,1,0.04
60002,Ecom,2026,3,1,0.02
60002,Ecom,2024,4,1,0.04
60002,Ecom,2025,4,1,0.02
60002,Ecom,2026,4,1,0.03
60002,Ecom,2024,5,1,0.04
60002,Ecom,2025,5,1,0.04
60002,Ecom,2026,5,1,0.03
60002,Ecom,2024,6,1,0.03
60002,Ecom,2025,6,1,0.04
60002,Ecom,2026,6,1,0.04
60002,Ecom,2024,7,1,0.02
60002,Ecom,2025,7,2,0.02
60002,Ecom,2026,7,2,0.02
60002,Ecom,2024,8,2,0.02
60002,Ecom,2025,8,2,0.02
60002,Ecom,2026,8,2,0.02
60002,Ecom,2024,9,3,0.03
60002,Ecom,2025,9,3,0.02
60002,Ecom,2026,9,3,0.03
60002,Ecom,2024,10,3,0.04
60002,Ecom,2025,10,3,0.02
60002,Ecom,2026,10,4,0.04
60002,Ecom,2024,11,4,0.04
60002,Ecom,2025,11,4,0.04
60002,Ecom,2026,11,4,0.03
60002,Ecom,2024,12,5,0.03
60002,Ecom,2025,12,6,0.04
60002,Ecom,2026,12,6,0.04
60002,Ecom,2024,13,7,0.04
60002,Ecom,2025,13,6,0.03
60002,Ecom,2026,13,7,0.04
60002,Ecom,2024,14,8,0.04
60002,Ecom,2025,14,8,0.03
60002,Ecom,2026,14,8,0.03
60002,Ecom,2024,15,8,0.02
60002,Ecom,2025,15,10,0.03
60002,Ecom,2026,15,10,0.02
60002,Ecom,2024,16,12,0.03
60002,Ecom,2025,16,12,0.03
60002,Ecom,2026,16,12,0.04
60002,Ecom,2024,17,14,0.04
60002,Ecom,2025,17,16,0.03
60002,Ecom,2026,17,18,0.04
60002,Ecom,2024,18,16,0.04
60002,Ecom,2025,18,15,0.03
60002,Ecom,2026,18,20,0.04
60002,Ecom,2024,19,18,0.02
60002,Ecom,2025,19,20,0.02
60002,Ecom,2026,19,21,0.03
60002,Ecom,2024,20,22,0.03
60002,Ecom,2025,20,26,0.04
60002,Ecom,2026,20,22,0.03
60002,Ecom,2024,21,30,0.03
60002,Ecom,2025,21,30,0.02
60002,Ecom,2026,21,25,0.03
60002,Ecom,2024,22,29,0.02
60002,Ecom,2025,22,35,0.04
60002,Ecom,2026,22,32,0.04
60002,Ecom,2024,23,37,0.02
60002,Ecom,2025,23,38,0.03
60002,Ecom,2026,23,36,0.02
60002,Ecom,2024,24,34,0.04
60002,Ecom,2025,24,47,0.02
60002,Ecom,2026,24,39,0.03
60002,Ecom,2024,25,38,0.03
60002,Ecom,2025,25,51,0.04
60002,Ecom,2024,26,43,0.04
60002,Ecom,2025,26,46,0.04
60002,Ecom,2024,27,52,0.03
60002,Ecom,2025,27,51,0.03
60002,Ecom,2024,28,52,0.04
60002,Ecom,2025,28,66,0.02
60002,Ecom,2024,29,62,0.04
60002,Ecom,2025,29,74,0.04
60002,Ecom,2024,30,54,0.04
60002,Ecom,2025,30,69,0.04
60002,Ecom,2024,31,75,0.02
60002,Ecom,2025,31,72,0.04
60002,Ecom,2024,32,74,0.03
60002,Ecom,2025,32,80,0.03
60002,Ecom,2024,33,65,0.02
60002,Ecom,2025,33,89,0.03
60002,Ecom,2024,34,93,0.02
60002,Ecom,2025,34,97,0.04
60002,Ecom,2024,35,83,0.03
60002,Ecom,2025,35,80,0.03
60002,Ecom,2024,36,90,0.02
60002,Ecom,2025,36,97,0.04
60002,Ecom,2024,37,72,0.03
60002,Ecom,2025,37,102,0.03
60002,Ecom,2024,38,93,0.02
60002,Ecom,2025,38,95,0.03
60002,Ecom,2024,39,76,0.02
60002,Ecom,2025,39,75,0.05
60002,Ecom,2024,40,85,0.04
60002,Ecom,2025,40,95,0.08
60002,Ecom,2024,41,95,0.04
60002,Ecom,2025,41,76,0.09
60002,Ecom,2024,42,75,0.07
60002,Ecom,2025,42,70,0.11
60002,Ecom,2024,43,79,0.08
60002,Ecom,2025,43,84,0.14
60002,Ecom,2024,44,73,0.1
60002,Ecom,2025,44,65,0.17
60002,Ecom,2024,45,72,0.13
60002,Ecom,2025,45,83,0.18
60002,Ecom,2024,46,63,0.17
60002,Ecom,2025,46,63,0.19
60002,Ecom,2024,47,63,0.18
60002,Ecom,2025,47,74,0.22
60002,Ecom,2024,48,48,0.21
60002,Ecom,2025,48,58,0.23
60002,Ecom,2024,49,53,0.24
60002,Ecom,2025,49,49,0.28
60002,Ecom,2024,50,54,0.25
60002,Ecom,2025,50,45,0.28
60002,Ecom,2024,51,44,0.29
60002,Ecom,2025,51,47,0.31
60002,Ecom,2024,52,38,0.31
60002,Ecom,2025,52,41,0.34
60002,Indirect,2024,1,1,0.02
60002,Indirect,2025,1,1,0.04
60002,Indirect,2026,1,1,0.04
60002,Indirect,2024,2,1,0.03
60002,Indirect,2025,2,1,0.04
60002,Indirect,2026,2,1,0.03
60002,Indirect,2024,3,1,0.04
60002,Indirect,2025,3,1,0.04
60002,Indirect,2026,3,1,0.02
60002,Indirect,2024,4,1,0.04
60002,Indirect,2025,4,1,0.04
60002,Indirect,2026,4,1,0.02
60002,Indirect,2024,5,1,0.02
60002,Indirect,2025,5,1,0.03
60002,Indirect,2026,5,1,0.03
60002,Indirect,2024,6,1,0.03
60002,Indirect,2025,6,1,0.03
60002,Indirect,2026,6,1,0.03
60002,Indirect,2024,7,1,0.02
60002,Indirect,2025,7,1,0.04
60002,Indirect,2026,7,1,0.02
60002,Indirect,2024,8,1,0.03
60002,Indirect,2025,8,1,0.02
60002,Indirect,2026,8,1,0.03
60002,Indirect,2024,9,2,0.03
60002,Indirect,2025,9,1,0.02
60002,Indirect,2026,9,2,0.02
60002,Indirect,2024,10,2,0.02
60002,Indirect,2025,10,2,0.04
60002,Indirect,2026,10,2,0.04
60002,Indirect,2024,11,2,0.04
60002,Indirect,2025,11,2,0.03
60002,Indirect,2026,11,3,0.03
60002,Indirect,2024,12,2,0.04
60002,Indirect,2025,12,3,0.04
60002,Indirect,2026,12,3,0.03
60002,Indirect,2024,13,3,0.02
60002,Indirect,2025,13,3,0.04
60002,Indirect,2026,13,4,0.04
60002,Indirect,2024,14,4,0.04
60002,Indirect,2025,14,5,0.02
60002,Indirect,2026,14,4,0.03
60002,Indirect,2024,15,5,0.03
60002,Indirect,2025,15,6,0.04
60002,Indirect,2026,15,6,0.02
60002,Indirect,2024,16,6,0.02
60002,Indirect,2025,16,6,0.02
60002,Indirect,2026,16,6,0.02
60002,Indirect,2024,17,8,0.04
60002,Indirect,2025,17,7,0.03
60002,Indirect,2026,17,9,0.03
60002,Indirect,2024,18,10,0.02
60002,Indirect,2025,18,11,0.04
60002,Indirect,2026,18,10,0.02
60002,Indirect,2024,19,10,0.02
60002,Indirect,2025,19,13,0.04
60002,Indirect,2026,19,14,0.04
60002,Indirect,2024,20,11,0.03
60002,Indirect,2025,20,14,0.03
60002,Indirect,2026,20,17,0.02
60002,Indirect,2024,21,14,0.03
60002,Indirect,2025,21,13,0.03
60002,Indirect,2026,21,17,0.03
60002,Indirect,2024,22,15,0.04
60002,Indirect,2025,22,18,0.02
60002,Indirect,2026,22,21,0.04
60002,Indirect,2024,23,16,0.02
60002,Indirect,2025,23,22,0.04
60002,Indirect,2026,23,24,0.04
60002,Indirect,2024,24,23,0.03
60002,Indirect,2025,24,20,0.03
60002,Indirect,2026,24,28,0.03
60002,Indirect,2024,25,21,0.02
60002,Indirect,2025,25,29,0.04
60002,Indirect,2024,26,29,0.02
60002,Indirect,2025,26,26,0.02
60002,Indirect,2024,27,30,0.02
60002,Indirect,2025,27,31,0.04
60002,Indirect,2024,28,28,0.04
60002,Indirect,2025,28,33,0.02
60002,Indirect,2024,29,38,0.04
60002,Indirect,2025,29,42,0.03
60002,Indirect,2024,30,42,0.04
60002,Indirect,2025,30,33,0.04
60002,Indirect,2024,31,37,0.04
60002,Indirect,2025,31,40,0.03
60002,Indirect,2024,32,36,0.03
60002,Indirect,2025,32,47,0.02
60002,Indirect,2024,33,44,0.04
60002,Indirect,2025,33,48,0.03
60002,Indirect,2024,34,46,0.03
60002,Indirect,2025,34,48,0.02
60002,Indirect,2024,35,46,0.03
60002,Indirect,2025,35,50,0.04
60002,Indirect,2024,36,49,0.03
60002,Indirect,2025,36,54,0.02
60002,Indirect,2024,37,47,0.02
60002,Indirect,2025,37,42,0.02
60002,Indirect,2024,38,52,0.04
60002,Indirect,2025,38,45,0.02
60002,Indirect,2024,39,50,0.02
60002,Indirect,2025,39,50,0.05
60002,Indirect,2024,40,40,0.03
60002,Indirect,2025,40,47,0.07
60002,Indirect,2024,41,51,0.02
60002,Indirect,2025,41,49,0.11
60002,Indirect,2024,42,47,0.05
60002,Indirect,2025,42,39,0.1
60002,Indirect,2024,43,38,0.08
60002,Indirect,2025,43,37,0.13
60002,Indirect,2024,44,39,0.11
60002,Indirect,2025,44,49,0.16
60002,Indirect,2024,45,44,0.14
60002,Indirect,2025,45,38,0.18
60002,Indirect,2024,46,34,0.16
60002,Indirect,2025,46,43,0.19
60002,Indirect,2024,47,29,0.18
60002,Indirect,2025,47,39,0.21
60002,Indirect,2024,48,26,0.22
60002,Indirect,2025,48,34,0.25
60002,Indirect,2024,49,26,0.23
60002,Indirect,2025,49,26,0.26
60002,Indirect,2024,50,25,0.25
60002,Indirect,2025,50,30,0.28
60002,Indirect,2024,51,20,0.28
60002,Indirect,2025,51,22,0.31
60002,Indirect,2024,52,24,0.31
60002,Indirect,2025,52,21,0.34
60002,Store,2024,1,1,0.02
60002,Store,2025,1,1,0.03
60002,Store,2026,1,1,0.02
60002,Store,2024,2,1,0.02
60002,Store,2025,2,1,0.03
60002,Store,2026,2,1,0.02
60002,Store,2024,3,1,0.02
60002,Store,2025,3,1,0.04
60002,Store,2026,3,1,0.02
60002,Store,2024,4,1,0.04
60002,Store,2025,4,1,0.04
60002,Store,2026,4,1,0.04
60002,Store,2024,5,1,0.02
60002,Store,2025,5,1,0.02
60002,Store,2026,5,1,0.04
60002,Store,2024,6,1,0.02
60002,Store,2025,6,1,0.02
60002,Store,2026,6,1,0.04
60002,Store,2024,7,1,0.02
60002,Store,2025,7,1,0.02
60002,Store,2026,7,1,0.04
60002,Store,2024,8,1,0.04
60002,Store,2025,8,1,0.04
60002,Store,2026,8,1,0.03
60002,Store,2024,9,1,0.04
60002,Store,2025,9,1,0.03
60002,Store,2026,9,1,0.04
60002,Store,2024,10,1,0.03
60002,Store,2025,10,1,0.04
60002,Store,2026,10,1,0.02
60002,Store,2024,11,1,0.02
60002,Store,2025,11,1,0.03
60002,Store,2026,11,1,0.03
60002,Store,2024,12,2,0.03
60002,Store,2025,12,1,0.04
60002,Store,2026,12,2,0.03
60002,Store,2024,13,2,0.02
60002,Store,2025,13,2,0.03
60002,Store,2026,13,2,0.04
60002,Store,2024,14,3,0.03
60002,Store,2025,14,2,0.04
60002,Store,2026,14,2,0.04
60002,Store,2024,15,3,0.03
60002,Store,2025,15,3,0.04
60002,Store,2026,15,3,0.03
60002,Store,2024,16,3,0.02
60002,Store,2025,16,3,0.02
60002,Store,2026,16,4,0.03
60002,Store,2024,17,4,0.03
60002,Store,2025,17,5,0.02
60002,Store,2026,17,5,0.02
60002,Store,2024,18,5,0.02
60002,Store,2025,18,5,0.04
60002,Store,2026,18,5,0.02
60002,Store,2024,19,4,0.03
60002,Store,2025,19,5,0.03
60002,Store,2026,19,7,0.03
60002,Store,2024,20,7,0.02
60002,Store,2025,20,7,0.03
60002,Store,2026,20,7,0.02
60002,Store,2024,21,7,0.03
60002,Store,2025,21,6,0.04
60002,Store,2026,21,8,0.03
60002,Store,2024,22,7,0.02
60002,Store,2025,22,9,0.03
60002,Store,2026,22,8,0.02
60002,Store,2024,23,10,0.04
60002,Store,2025,23,8,0.02
60002,Store,2026,23,12,0.03
60002,Store,2024,24,9,0.04
60002,Store,2025,24,10,0.04
60002,Store,2026,24,10,0.02
60002,Store,2024,25,10,0.02
60002,Store,2025,25,11,0.03
60002,Store,2024,26,13,0.03
60002,Store,2025,26,12,0.04
60002,Store,2024,27,16,0.02
60002,Store,2025,27,14,0.04
60002,Store,2024,28,14,0.02
60002,Store,2025,28,15,0.02
60002,Store,2024,29,16,0.04
60002,Store,2025,29,19,0.04
60002,Store,2024,30,19,0.04
60002,Store,2025,30,17,0.02
60002,Store,2024,31,18,0.03
60002,Store,2025,31,23,0.04
60002,Store,2024,32,20,0.03
60002,Store,2025,32,18,0.03
60002,Store,2024,33,20,0.04
60002,Store,2025,33,19,0.03
60002,Store,2024,34,19,0.03
60002,Store,2025,34,23,0.04
60002,Store,2024,35,24,0.02
60002,Store,2025,35,23,0.02
60002,Store,2024,36,26,0.04
60002,Store,2025,36,25,0.04
60002,Store,2024,37,25,0.04
60002,Store,2025,37,27,0.04
60002,Store,2024,38,24,0.02
60002,Store,2025,38,23,0.04
60002,Store,2024,39,22,0.02
60002,Store,2025,39,25,0.06
60002,Store,2024,40,22,0.02
60002,Store,2025,40,28,0.07
60002,Store,2024,41,23,0.02
60002,Store,2025,41,28,0.09
60002,Store,2024,42,25,0.04
60002,Store,2025,42,20,0.11
60002,Store,2024,43,20,0.08
60002,Store,2025,43,19,0.15
60002,Store,2024,44,23,0.11
60002,Store,2025,44,21,0.17
60002,Store,2024,45,21,0.13
60002,Store,2025,45,20,0.19
60002,Store,2024,46,17,0.16
60002,Store,2025,46,17,0.21
60002,Store,2024,47,15,0.19
60002,Store,2025,47,20,0.22
60002,Store,2024,48,14,0.2
60002,Store,2025,48,16,0.26
